Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model
21.0,28.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003982949486080804,13.742950985316714,0.023978514038133242,0.2499,1.004820648488612,-0.008543234759719378,58.1623786,5816.237859999999,-538.5335240009578,0.020442617249278077,0.05319300000000012,9.3,1.092,4.3924,21.0,0.0,0.0,21.0,0.0,76.79230000000001,0.03263523575683307,1.1884530000000002,-0.000531308566904181
20.0,28.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003980240916761212,14.077397243767486,0.023978532628723768,0.24960000000000002,1.0048205123668983,-0.00846664283484364,58.1908626,5819.08626,-534.4320803012279,0.020169578586266466,0.05216000000000013,9.32,1.056,4.394,21.0,0.0,0.0,21.0,0.0,76.7276,0.03214552407361932,1.1579520000000003,-0.0005128362428615391
19.0,28.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003975935541613243,14.448333751344169,0.02397856361304128,0.24910000000000004,1.0048203762549246,-0.00838429323143353,58.2193466,5821.93466,-530.3807938269088,0.019879394316239463,0.051073000000000125,9.340000000000002,1.0184000000000002,4.3956,21.0,0.0,0.0,21.0,0.0,76.66290000000001,0.031624004302537895,1.1261570000000003,-0.0004937211016449623
18.0,28.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003970028929226392,14.861458593073694,0.023978606991085546,0.24840000000000004,1.004820240152691,-0.008295997043758059,58.2478306,5824.78306,-526.358021426597,0.019571345306004913,0.04993200000000013,9.360000000000001,0.9792000000000001,4.3972,21.0,0.0,0.0,21.0,0.0,76.5982,0.03106895179703474,1.0930680000000004,-0.00047397176331076193
17.0,28.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003962514683817621,15.323787159630744,0.023978662762857084,0.24750000000000005,1.004820104060195,-0.008201539870643235,58.276314600000006,5827.63146,-522.3404168760761,0.01924461779444253,0.048737000000000134,9.38,0.9384000000000001,4.398800000000001,21.0,0.0,0.0,21.0,0.0,76.5335,0.030478408664886998,1.0586850000000005,-0.0004535968280170496
16.0,28.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003953384404584512,15.844057388013765,0.023978730928355493,0.24640000000000004,1.0048199679774363,-0.008100677565313347,58.304798600000005,5830.4798599999995,-518.3024439515054,0.018898287792521052,0.04748800000000013,9.400000000000002,0.8960000000000001,4.400400000000001,21.0,0.0,0.0,21.0,0.0,76.46880000000002,0.029850139366058508,1.0230080000000006,-0.0004326048770085956
15.0,28.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003942627632232718,16.433295470517937,0.023978811487580996,0.24509999999999998,1.004819831904414,-0.007993130899940788,58.3332826,5833.32826,-514.2157830805623,0.01853130179549311,0.046185000000000115,9.42,0.852,4.402,21.0,0.0,0.0,21.0,0.0,76.4041,0.029181574464146407,0.9860370000000003,-0.00041100786818573654
14.0,28.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003930231781892974,17.10562165906812,0.02397890444053331,0.24360000000000004,1.0048196958411266,-0.007878578783582856,58.361766599999996,5836.17666,-510.0485951190719,0.018142452695141073,0.044828000000000125,9.440000000000001,0.8064000000000001,4.403600000000001,21.0,0.0,0.0,21.0,0.0,76.3394,0.028469738421964045,0.9477720000000005,-0.00038889146738898574
13.0,28.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003916182061424596,17.879424508855713,0.02397900978721267,0.2419,1.0048195597875726,-0.007756649516353384,58.390250599999995,5839.02506,-505.7645910970716,0.01773034935766812,0.04341700000000012,9.46,0.7592000000000001,4.405200000000001,21.0,0.0,0.0,21.0,0.0,76.2747,0.02771115552566395,0.9082130000000005,-0.00036629644058059144
12.0,28.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039004613738585904,18.77911699101831,0.023979127527619083,0.24,1.004819423743752,-0.007626909322428712,58.4187346,5841.87346,-501.32183436944734,0.017293377713883964,0.041952000000000114,9.48,0.7103999999999999,4.4068000000000005,21.0,0.0,0.0,21.0,0.0,76.21,0.026901725231075285,0.8673600000000006,-0.00034323158997648547
11.0,28.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038830502024543414,19.837842296768773,0.023979257661752414,0.2379,1.0048192877096633,-0.0074888470230833944,58.4472186,5844.72186,-496.6711664845508,0.016829650281848407,0.04043300000000012,9.5,0.6599999999999999,4.4084,21.0,0.0,0.0,21.0,0.0,76.14529999999999,0.026036553793337254,0.8252130000000005,-0.00031970570455602636
10.0,28.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003863926476520125,21.101789910551624,0.023979400189612594,0.2356,1.0048191516853053,-0.007341853084758448,58.4757026,5847.5702599999995,-491.75409119616654,0.016336939622299637,0.03886000000000012,9.52,0.608,4.41,21.0,0.0,0.0,21.0,0.0,76.0806,0.02510972177594628,0.7817720000000007,-0.0002957275610514787
9.0,28.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003843065415767997,22.637366848616995,0.023979555111199962,0.23310000000000003,1.0048190156706762,-0.0071851902081522335,58.5041866,5850.418659999999,-486.4998552645035,0.015812588992944313,0.03723300000000012,9.54,0.5544,4.4116,21.0,0.0,0.0,21.0,0.0,76.0159,0.024113954690743632,0.7370370000000006,-0.00027130592493755656
8.0,28.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038204393505253263,24.54370808039021,0.023979722426514246,0.23040000000000002,1.004818879665776,-0.007017950713542359,58.5326706,5853.26706,-480.8212958588432,0.015253389844671896,0.035552000000000125,9.56,0.49920000000000003,4.4132,21.0,0.0,0.0,21.0,0.0,75.9512,0.023040142146120678,0.6910080000000007,-0.0002464495514240498
7.0,28.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037960175145919303,26.97583651481971,0.02397990213555544,0.22750000000000004,1.0048187436706024,-0.006838992369187707,58.561154599999995,5856.11546,-474.6087099025294,0.014655409722122472,0.033817000000000125,9.58,0.44240000000000007,4.4148000000000005,21.0,0.0,0.0,21.0,0.0,75.88650000000001,0.021876610156997076,0.6436850000000007,-0.00022116718644829645
6.0,28.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003769765806884325,30.19083384966742,0.02398009423832381,0.22440000000000002,1.004818607685156,-0.006646837022711124,58.5896386,5858.96386,-467.72037411236204,0.014013743511035476,0.03202800000000012,9.600000000000001,0.384,4.416400000000001,21.0,0.0,0.0,21.0,0.0,75.8218,0.020607970832163126,0.5950680000000008,-0.00019546756766910482
5.0,28.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003741646517230514,34.64908334619557,0.023980298734819043,0.22110000000000002,1.0048184717094342,-0.006439500389576026,58.61812260000001,5861.81226,-459.96698595251223,0.013322141539930584,0.030185000000000118,9.620000000000001,0.324,4.418000000000001,21.0,0.0,0.0,21.0,0.0,75.75710000000001,0.019213202854168256,0.5451570000000008,-0.00016935942546542938
4.0,28.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003711618010722687,41.266526974316264,0.023980515625041266,0.21760000000000004,1.0048183357434364,-0.006214182148876677,58.6466066,5864.66066,-451.08400955575087,0.01257243044370688,0.02828800000000012,9.64,0.2624,4.419600000000001,21.0,0.0,0.0,21.0,0.0,75.6924,0.017662219028836974,0.49395200000000083,-0.0001428514839324881
3.0,28.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036796343638626104,52.16881001414228,0.023980744908990475,0.2139,1.004818199787162,-0.005966634105275418,58.6750906,5867.50906,-440.6766853323242,0.011753564876063457,0.026337000000000114,9.66,0.1992,4.421200000000001,21.0,0.0,0.0,21.0,0.0,75.6277,0.015909138072931425,0.4414530000000009,-0.00011595246188497547
2.0,28.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036456449442766963,73.69679887977664,0.023980986586666617,0.21000000000000002,1.004818063840609,-0.005689630280115564,58.703574599999996,5870.357459999999,-428.09022068887833,0.01084997300162252,0.02433200000000011,9.68,0.1344,4.4228000000000005,21.0,0.0,0.0,21.0,0.0,75.563,0.013877282251001094,0.3876600000000009,-8.867107385985857e-05
1.0,28.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036095939239642006,137.35837377017575,0.023981240658069877,0.2059,1.0048179279037768,-0.00536793584959567,58.732058599999995,5873.20586,-411.99374570032245,0.009838419664818769,0.02227300000000011,9.7,0.068,4.4244,21.0,0.0,0.0,21.0,0.0,75.4983,0.01141842911103071,0.3325730000000009,-6.1016031123151473e-05
0.0,28.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571419713751767,8573932.30228444,0.023981507123199953,0.2016,1.0048177919766643,-0.004929813881258303,58.7605426,5876.05426,-386.49932544049506,0.00868133964448718,0.02016000000000011,9.719999999999999,1e-06,4.426,15.0,0.0,0.0,15.0,0.0,75.4336,0.008154568711895417,0.27619200000000094,-3.2996042679587275e-05
71.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.932444287730737,0.02399399999999996,0.0,1.0,-0.005006289089075543,56.74057655,5674.057655,0.0,0.015492046848123508,0.03500299999999998,8.29,0.8235999999999999,4.3119,13.0,0.0,0.0,13.0,0.0,80.041,0.028912513163576656,1.0500899999999986,-0.0004181820590137761
70.0,29.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007959262755832425,11.273401620883307,0.023993386510514227,0.009899999999999999,1.0048274670177846,-0.005443240032778946,56.76906054999999,5676.906055,-8592.346884502871,0.01606533344340726,0.036689999999999987,8.309999999999999,0.8679999999999999,4.3135,21.0,0.0,0.0,21.0,0.0,79.9763,0.029532307627084572,1.0845629999999988,-0.00044429911790533794
69.0,29.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011198208286674106,11.37099642984468,0.023992785414755583,0.0196,1.0048273304076407,-0.005763746708611382,56.79754455,5679.754455,-4596.2940490354595,0.016600007484479776,0.03832299999999999,8.329999999999998,0.9107999999999998,4.3151,21.0,0.0,0.0,21.0,0.0,79.91159999999999,0.030119531641024076,1.1177419999999987,-0.00046927168347905054
68.0,29.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013643703198617848,11.394186360145085,0.023992196712723818,0.0291,1.0048271938072926,-0.006039545564050981,56.826028550000004,5682.602855,-3244.4399129078665,0.017099749893604577,0.039902,8.350000000000001,0.9520000000000001,4.316700000000001,21.0,0.0,0.0,21.0,0.0,79.84689999999999,0.0306759586818828,1.149626999999999,-0.0004931111030405375
67.0,29.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015671719403603187,11.380050754383994,0.023991620404419035,0.038400000000000004,1.0048270572167388,-0.006285870916520724,56.854512549999995,5685.451255,-2559.3646311769526,0.017567598793588116,0.041427000000000005,8.370000000000001,0.9916,4.318300000000001,21.0,0.0,0.0,21.0,0.0,79.7822,0.03120314046755792,1.1802179999999989,-0.000515828648663133
66.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742862432443293,11.345494249366322,0.023991056489841237,0.0475,1.0048269206359788,-0.006509948215621865,56.88299655,5688.299655,-2143.14382098226,0.018006095628989412,0.042898000000000006,8.39,1.0295999999999998,4.3199000000000005,21.0,0.0,0.0,21.0,0.0,79.7175,0.03170244116441078,1.209514999999999,-0.0005374355185194697
65.0,29.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018989832219795106,11.29974373783771,0.02399050496899042,0.0564,1.0048267840650114,-0.006716025103585068,56.91148054999999,5691.148055,-1862.3875318752039,0.018417390851098853,0.04431500000000002,8.41,1.066,4.3215,21.0,0.0,0.0,21.0,0.0,79.6528,0.032175064899805796,1.2375179999999988,-0.0005579428382029971
64.0,29.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040033712668603,11.248310446211585,0.02398996584186671,0.0651,1.0048266475038348,-0.0069069013226771125,56.939964550000006,5693.9964549999995,-1659.6196280152474,0.018803322071406676,0.04567800000000002,8.43,1.1008,4.3231,21.0,0.0,0.0,21.0,0.0,79.5881,0.03262207810573752,1.2642269999999989,-0.0005773616620363053
63.0,29.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002168957461824494,11.194667730976793,0.02398943910846986,0.0736,1.0048265109524486,-0.007084560551667614,56.968448550000005,5696.844855,-1505.9510213591007,0.019165472980632068,0.04698700000000002,8.450000000000003,1.134,4.324700000000001,21.0,0.0,0.0,21.0,0.0,79.52340000000001,0.033044427822954824,1.2896419999999988,-0.0005957029743692104
62.0,29.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022878068624597185,11.141082070189093,0.0239889247688,0.0819,1.0048263744108508,-0.007250480308315972,56.99693255000001,5699.693255,-1385.2496868530243,0.019505218523804553,0.04824200000000002,8.470000000000002,1.1656,4.326300000000001,21.0,0.0,0.0,21.0,0.0,79.45870000000001,0.033442956812936346,1.313762999999999,-0.0006129776908647923
61.0,29.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002398081534772156,11.08906758043302,0.023988422822857115,0.09,1.0048262378790411,-0.007405802159033039,57.02541655,5702.541655,-1287.7875316321242,0.019823760057474854,0.04944300000000002,8.490000000000002,1.1955999999999998,4.327900000000001,21.0,0.0,0.0,21.0,0.0,79.394,0.033818416121235456,1.3365899999999988,-0.000629196659776632
60.0,29.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025009172483673133,11.03965225748788,0.023987933270641224,0.0979,1.004826101357019,-0.0075514330854840545,57.05390055000001,5705.390055,-1207.34318429912,0.0201221530746816,0.05059000000000003,8.510000000000002,1.224,4.329500000000001,21.0,0.0,0.0,21.0,0.0,79.32930000000002,0.03417147558634886,1.3581229999999989,-0.0006443706632139204
59.0,29.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002597198978464168,10.993541960235488,0.023987456112152316,0.10559999999999999,1.0048259648447815,-0.007688109654004342,57.08238455,5708.238455000001,-1139.7487437710063,0.020401329327812842,0.05168300000000003,8.530000000000001,1.2508,4.331100000000001,21.0,0.0,0.0,21.0,0.0,79.26460000000002,0.03450273267742542,1.3783619999999988,-0.0006585104183964635
58.0,29.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002687632337696855,10.95122536688092,0.023986991347390522,0.11309999999999999,1.0048258283423293,-0.007816440627910126,57.110868550000006,5711.086855,-1082.1047854053706,0.02066211466792601,0.05272200000000005,8.550000000000002,1.2759999999999998,4.332700000000001,21.0,0.0,0.0,21.0,0.0,79.19990000000001,0.034812719960892906,1.3973069999999992,-0.0006716265789014422
57.0,29.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772790726050383,10.913043228182177,0.023986538976355557,0.12040000000000001,1.00482569184966,-0.007936936375836251,57.13935255,5713.935254999999,-1032.330392105913,0.020905243565792684,0.053707000000000046,8.570000000000002,1.2995999999999999,4.334300000000001,21.0,0.0,0.0,21.0,0.0,79.13520000000001,0.035101911432888,1.4149579999999993,-0.0006837297358987552
56.0,29.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002853147594303993,10.879235216753253,0.02398609899904751,0.1275,1.004825555366774,-0.008050029820870901,57.16783655,5716.783654999999,-988.8923387847834,0.021131371031553412,0.05463800000000005,8.59,1.3216,4.3359000000000005,21.0,0.0,0.0,21.0,0.0,79.0705,0.035370727905896765,1.4313149999999994,-0.000694830419377652
55.0,29.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029290991977986,10.849972296963852,0.02398567141546665,0.13440000000000002,1.0048254188936687,-0.008156091764473038,57.19632055,5719.632055,-950.635314631067,0.021341082472397795,0.05551500000000006,8.61,1.342,4.3375,21.0,0.0,0.0,21.0,0.0,79.0058,0.0356195416004543,1.4463779999999995,-0.000704939099365122
54.0,29.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030009810611158058,10.825379510906322,0.023985256225612667,0.1411,1.004825282430343,-0.008255442350142524,57.22480455,5722.480455,-916.6717335445605,0.02153490189899241,0.056338000000000055,8.629999999999999,1.3608,4.3391,21.0,0.0,0.0,21.0,0.0,78.9411,0.03584868006338678,1.4601469999999992,-0.0007140661871336707
53.0,29.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003069080158539433,10.805552297314861,0.023984853429485628,0.1476,1.0048251459767972,-0.008348359805616695,57.25328855000001,5725.328855,-886.3080531224559,0.02171329879677456,0.05710700000000006,8.649999999999999,1.3780000000000001,4.3407,21.0,0.0,0.0,21.0,0.0,78.8764,0.0360584295108969,1.4726219999999992,-0.0007222220364015829
52.0,29.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003133644100316796,10.79056837976243,0.023984463027085724,0.15389999999999998,1.0048250095330293,-0.008435087220959031,57.28177255,5728.1772550000005,-858.9942103777109,0.021876693907805864,0.05782200000000007,8.67,1.3936,4.3423,21.0,0.0,0.0,21.0,0.0,78.8117,0.036249037676334236,1.4838029999999993,-0.0007294169445255586
51.0,29.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031948881789138016,10.7804965848886,0.023984085018412628,0.16,1.004824873099038,-0.008515837879652507,57.310256550000005,5731.0256549999995,-834.2881212316432,0.022025464115834448,0.05848300000000008,8.69,1.4076,4.3439000000000005,21.0,0.0,0.0,21.0,0.0,78.747,0.03642071622765624,1.4936899999999993,-0.0007356611536837847
50.0,29.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003253000855269751,10.775403518681966,0.023983719403466646,0.1659,1.0048247366748224,-0.008590799503974168,57.33874055,5733.874055,-811.8302476058678,0.022159946586819544,0.059090000000000066,8.709999999999999,1.42,4.3455,21.0,0.0,0.0,21.0,0.0,78.6823,0.03657364280754078,1.5022829999999994,-0.0007409648520520506
49.0,29.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033081480877188547,10.77535874594781,0.023983366182247563,0.17159999999999997,1.0048246002603818,-0.008660137672208218,57.36722455,5736.722454999999,-791.3250457511143,0.022280442286083793,0.059643000000000064,8.73,1.4307999999999998,4.3471,21.0,0.0,0.0,21.0,0.0,78.6176,0.036707962739241304,1.5095819999999993,-0.0007453381749720368
48.0,29.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033604767887088645,10.780438930011604,0.02398302535475548,0.17709999999999998,1.0048244638557142,-0.008723998594623425,57.395708549999995,5739.570855,-772.5272132112416,0.02238721896909458,0.06014200000000007,8.75,1.44,4.3487,21.0,0.0,0.0,21.0,0.0,78.5529,0.036823790433088845,1.5155869999999991,-0.0007487912061122787
47.0,29.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003410117614829568,10.790731263009585,0.0239826969209905,0.18239999999999998,1.0048243274608197,-0.008782511386044536,57.42419255,5742.419255,-755.2313429976024,0.022480513723901998,0.06058700000000007,8.77,1.4475999999999998,4.3503,21.0,0.0,0.0,21.0,0.0,78.48819999999999,0.036921210521668614,1.5202979999999993,-0.0007513339786220687
46.0,29.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034571872406564366,10.806336431013168,0.02398238088095228,0.1875,1.0048241910756959,-0.008835789938080495,57.45267655,5745.267655,-739.264036749383,0.02256053512822427,0.06097800000000008,8.79,1.4536,4.3519000000000005,21.0,0.0,0.0,21.0,0.0,78.4235,0.03700027874583819,1.5237149999999993,-0.0007529764762786266
45.0,29.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035017902282390282,10.82737129955093,0.023982077234641127,0.19240000000000002,1.0048240547003426,-0.00888393446903135,57.48116055,5748.116055,-724.4778189868788,0.02262746507212171,0.061315000000000085,8.81,1.4580000000000002,4.3535,21.0,0.0,0.0,21.0,0.0,78.3588,0.03706102260867547,1.5258379999999996,-0.0007537286346267925
44.0,29.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035440205764226064,10.853971465349593,0.0239817859820571,0.1971,1.0048239183347585,-0.00892703281117418,57.50964455,5750.964454999999,-710.746388483228,0.022681460287453322,0.06159800000000008,8.83,1.4607999999999999,4.3551,21.0,0.0,0.0,21.0,0.0,78.2941,0.037103441809943204,1.5266669999999993,-0.000753600342114082
43.0,29.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003583963014151332,10.886293793799346,0.023981507123199974,0.2016,1.0048237819789423,-0.008965161481523945,57.538128549999996,5753.812855,-697.9608746090018,0.022722653617321367,0.06182700000000009,8.85,1.462,4.3567,21.0,0.0,0.0,21.0,0.0,78.2294,0.037127508469586554,1.5262019999999994,-0.0007526014412178421
42.0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003621694087170087,10.924519045161398,0.023981240658069804,0.20589999999999997,1.0048236456328934,-0.008998386571919287,57.566612549999995,5756.661254999999,-686.0268575862641,0.022751155052082694,0.062002000000000085,8.87,1.4615999999999998,4.3583,21.0,0.0,0.0,21.0,0.0,78.1647,0.03713316714499368,1.5244429999999993,-0.0007507417295673918
41.0,29.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036572830765809103,10.968854683555247,0.023980986586666617,0.20999999999999996,1.0048235092966096,-0.009026764486458413,57.595096549999994,5759.509655,-674.8619754580874,0.022767052552921847,0.06212300000000009,8.89,1.4595999999999998,4.3599,21.0,0.0,0.0,21.0,0.0,78.1,0.03712033464312031,1.5213899999999994,-0.0007480309610602733
40.0,29.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003690792779458023,11.01953795984573,0.02398074490899046,0.21389999999999998,1.004823372970091,-0.00905034254824875,57.62358055,5762.358055,-664.3939859831522,0.02277041267918741,0.0621900000000001,8.91,1.456,4.3615,21.0,0.0,0.0,21.0,0.0,78.03529999999999,0.03708889962499948,1.5170429999999997,-0.0007444788469730696
39.0,29.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003722280175451822,11.076839361884687,0.023980515625041242,0.21760000000000002,1.004823236653336,-0.009069159492667655,57.65206454999999,5765.206455,-654.5591843487068,0.02276128103149832,0.062203000000000105,8.93,1.4508,4.3631,21.0,0.0,0.0,21.0,0.0,77.97059999999999,0.03703872199650967,1.5114019999999997,-0.0007400950570670955
